Pin  | Pinout file pin name                 | Schematics pin name                  | Schematics net name                  | Schematics net name with index      
BL45 | GND                                  | GND289                               | GND_POWER                            | GND_POWER                           
BL41 | GND                                  | GND290                               | GND_POWER                            | GND_POWER                           
BL4  | GND                                  | GND291                               | GND_POWER                            | GND_POWER                           
BL36 | GND                                  | GND292                               | GND_POWER                            | GND_POWER                           
BL31 | GND                                  | GND293                               | GND_POWER                            | GND_POWER                           
BL3  | GND                                  | GND294                               | GND_POWER                            | GND_POWER                           
BL26 | GND                                  | GND295                               | GND_POWER                            | GND_POWER                           
BL21 | GND                                  | GND296                               | GND_POWER                            | GND_POWER                           
BL2  | GND                                  | GND297                               | GND_POWER                            | GND_POWER                           
BL16 | GND                                  | GND298                               | GND_POWER                            | GND_POWER                           
BL11 | GND                                  | GND299                               | GND_POWER                            | GND_POWER                           
BK8  | GND                                  | GND300                               | GND_POWER                            | GND_POWER                           
BK7  | GND                                  | GND301                               | GND_POWER                            | GND_POWER                           
BK6  | GND                                  | GND302                               | GND_POWER                            | GND_POWER                           
BK51 | GND                                  | GND303                               | GND_POWER                            | GND_POWER                           
BK50 | GND                                  | GND304                               | GND_POWER                            | GND_POWER                           
BK5  | GND                                  | GND305                               | GND_POWER                            | GND_POWER                           
BK47 | GND                                  | GND306                               | GND_POWER                            | GND_POWER                           
BK46 | GND                                  | GND307                               | GND_POWER                            | GND_POWER                           
BK45 | GND                                  | GND308                               | GND_POWER                            | GND_POWER                           
BK43 | GND                                  | GND309                               | GND_POWER                            | GND_POWER                           
BK38 | GND                                  | GND310                               | GND_POWER                            | GND_POWER                           
BK33 | GND                                  | GND311                               | GND_POWER                            | GND_POWER                           
BK28 | GND                                  | GND312                               | GND_POWER                            | GND_POWER                           
BK23 | GND                                  | GND313                               | GND_POWER                            | GND_POWER                           
BK2  | GND                                  | GND314                               | GND_POWER                            | GND_POWER                           
BK18 | GND                                  | GND315                               | GND_POWER                            | GND_POWER                           
BK13 | GND                                  | GND316                               | GND_POWER                            | GND_POWER                           
BK1  | GND                                  | GND317                               | GND_POWER                            | GND_POWER                           
BJ9  | GND                                  | GND318                               | GND_POWER                            | GND_POWER                           
BJ8  | GND                                  | GND319                               | GND_POWER                            | GND_POWER                           
BJ7  | GND                                  | GND320                               | GND_POWER                            | GND_POWER                           
BJ51 | GND                                  | GND210                               | GND_POWER                            | GND_POWER                           
BJ50 | GND                                  | GND114                               | GND_POWER                            | GND_POWER                           
BJ49 | GND                                  | GND226                               | GND_POWER                            | GND_POWER                           
BJ48 | GND                                  | GND182                               | GND_POWER                            | GND_POWER                           
BJ45 | GND                                  | GND67                                | GND_POWER                            | GND_POWER                           
BJ44 | GND                                  | GND319                               | GND_POWER                            | GND_POWER                           
BJ43 | GND                                  | GND109                               | GND_POWER                            | GND_POWER                           
BJ40 | GND                                  | GND83                                | GND_POWER                            | GND_POWER                           
BJ4  | GND                                  | GND268                               | GND_POWER                            | GND_POWER                           
BJ35 | GND                                  | GND106                               | GND_POWER                            | GND_POWER                           
BJ30 | GND                                  | GND291                               | GND_POWER                            | GND_POWER                           
BJ3  | GND                                  | GND270                               | GND_POWER                            | GND_POWER                           
BJ25 | GND                                  | GND256                               | GND_POWER                            | GND_POWER                           
BJ20 | GND                                  | GND247                               | GND_POWER                            | GND_POWER                           
BJ2  | GND                                  | GND68                                | GND_POWER                            | GND_POWER                           
BJ15 | GND                                  | GND142                               | GND_POWER                            | GND_POWER                           
BJ10 | GND                                  | GND236                               | GND_POWER                            | GND_POWER                           
BJ1  | GND                                  | GND126                               | GND_POWER                            | GND_POWER                           
BH9  | GND                                  | GND174                               | GND_POWER                            | GND_POWER                           
BH6  | GND                                  | GND271                               | GND_POWER                            | GND_POWER                           
BH51 | GND                                  | GND202                               | GND_POWER                            | GND_POWER                           
BH50 | GND                                  | GND265                               | GND_POWER                            | GND_POWER                           
BH5  | GND                                  | GND287                               | GND_POWER                            | GND_POWER                           
BH47 | GND                                  | GND231                               | GND_POWER                            | GND_POWER                           
BH46 | GND                                  | GND79                                | GND_POWER                            | GND_POWER                           
BH43 | GND                                  | GND69                                | GND_POWER                            | GND_POWER                           
BH42 | GND                                  | GND184                               | GND_POWER                            | GND_POWER                           
BH37 | GND                                  | GND240                               | GND_POWER                            | GND_POWER                           
BH32 | GND                                  | GND133                               | GND_POWER                            | GND_POWER                           
BH27 | GND                                  | GND41                                | GND_POWER                            | GND_POWER                           
BH22 | GND                                  | GND104                               | GND_POWER                            | GND_POWER                           
BH2  | GND                                  | GND243                               | GND_POWER                            | GND_POWER                           
BH17 | GND                                  | GND99                                | GND_POWER                            | GND_POWER                           
BH12 | GND                                  | GND269                               | GND_POWER                            | GND_POWER                           
BH1  | GND                                  | GND218                               | GND_POWER                            | GND_POWER                           
BG9  | GND                                  | GND101                               | GND_POWER                            | GND_POWER                           
BG8  | GND                                  | GND261                               | GND_POWER                            | GND_POWER                           
BG7  | GND                                  | GND78                                | GND_POWER                            | GND_POWER                           
BG49 | GND                                  | GND203                               | GND_POWER                            | GND_POWER                           
BG48 | GND                                  | GND223                               | GND_POWER                            | GND_POWER                           
BG45 | GND                                  | GND158                               | GND_POWER                            | GND_POWER                           
BG44 | GND                                  | GND81                                | GND_POWER                            | GND_POWER                           
BG43 | GND                                  | GND180                               | GND_POWER                            | GND_POWER                           
BG4  | GND                                  | GND76                                | GND_POWER                            | GND_POWER                           
BG39 | GND                                  | GND10                                | GND_POWER                            | GND_POWER                           
BG34 | GND                                  | GND120                               | GND_POWER                            | GND_POWER                           
BG3  | GND                                  | GND72                                | GND_POWER                            | GND_POWER                           
BG29 | GND                                  | GND167                               | GND_POWER                            | GND_POWER                           
BG24 | GND                                  | GND88                                | GND_POWER                            | GND_POWER                           
BG19 | GND                                  | GND258                               | GND_POWER                            | GND_POWER                           
BG14 | GND                                  | GND164                               | GND_POWER                            | GND_POWER                           
BF9  | GND                                  | GND131                               | GND_POWER                            | GND_POWER                           
BF6  | GND                                  | GND20                                | GND_POWER                            | GND_POWER                           
BF51 | GND                                  | GND23                                | GND_POWER                            | GND_POWER                           
BF50 | GND                                  | GND288                               | GND_POWER                            | GND_POWER                           
BF5  | GND                                  | GND225                               | GND_POWER                            | GND_POWER                           
BF47 | GND                                  | GND103                               | GND_POWER                            | GND_POWER                           
BF46 | GND                                  | GND309                               | GND_POWER                            | GND_POWER                           
BF43 | GND                                  | GND8                                 | GND_POWER                            | GND_POWER                           
BF41 | GND                                  | GND6                                 | GND_POWER                            | GND_POWER                           
BF36 | GND                                  | GND123                               | GND_POWER                            | GND_POWER                           
BF31 | GND                                  | GND183                               | GND_POWER                            | GND_POWER                           
BF26 | GND                                  | GND46                                | GND_POWER                            | GND_POWER                           
BF21 | GND                                  | GND201                               | GND_POWER                            | GND_POWER                           
BF2  | GND                                  | GND251                               | GND_POWER                            | GND_POWER                           
BF16 | GND                                  | GND197                               | GND_POWER                            | GND_POWER                           
BF11 | GND                                  | GND299                               | GND_POWER                            | GND_POWER                           
BF1  | GND                                  | GND89                                | GND_POWER                            | GND_POWER                           
BE9  | GND                                  | GND62                                | GND_POWER                            | GND_POWER                           
BE8  | GND                                  | GND134                               | GND_POWER                            | GND_POWER                           
BE7  | GND                                  | GND42                                | GND_POWER                            | GND_POWER                           
BE49 | GND                                  | GND105                               | GND_POWER                            | GND_POWER                           
BE48 | GND                                  | GND238                               | GND_POWER                            | GND_POWER                           
BE45 | GND                                  | GND187                               | GND_POWER                            | GND_POWER                           
BE44 | GND                                  | GND16                                | GND_POWER                            | GND_POWER                           
BE43 | GND                                  | GND239                               | GND_POWER                            | GND_POWER                           
BE4  | GND                                  | GND213                               | GND_POWER                            | GND_POWER                           
BE38 | GND                                  | GND21                                | GND_POWER                            | GND_POWER                           
BE33 | GND                                  | GND205                               | GND_POWER                            | GND_POWER                           
BE3  | GND                                  | GND60                                | GND_POWER                            | GND_POWER                           
BE28 | GND                                  | GND191                               | GND_POWER                            | GND_POWER                           
BE23 | GND                                  | GND222                               | GND_POWER                            | GND_POWER                           
BE18 | GND                                  | GND259                               | GND_POWER                            | GND_POWER                           
BE13 | GND                                  | GND12                                | GND_POWER                            | GND_POWER                           
BD9  | GND                                  | GND172                               | GND_POWER                            | GND_POWER                           
BD6  | GND                                  | GND250                               | GND_POWER                            | GND_POWER                           
BD51 | GND                                  | GND220                               | GND_POWER                            | GND_POWER                           
BD50 | GND                                  | GND28                                | GND_POWER                            | GND_POWER                           
BD5  | GND                                  | GND143                               | GND_POWER                            | GND_POWER                           
BD47 | GND                                  | GND119                               | GND_POWER                            | GND_POWER                           
BD46 | GND                                  | GND306                               | GND_POWER                            | GND_POWER                           
BD43 | GND                                  | GND267                               | GND_POWER                            | GND_POWER                           
BD40 | GND                                  | GND215                               | GND_POWER                            | GND_POWER                           
BD35 | GND                                  | GND227                               | GND_POWER                            | GND_POWER                           
BD25 | GND                                  | GND282                               | GND_POWER                            | GND_POWER                           
BD20 | GND                                  | GND4                                 | GND_POWER                            | GND_POWER                           
BD2  | GND                                  | GND145                               | GND_POWER                            | GND_POWER                           
BD15 | GND                                  | GND96                                | GND_POWER                            | GND_POWER                           
BD1  | GND                                  | GND15                                | GND_POWER                            | GND_POWER                           
BC9  | GND                                  | GND31                                | GND_POWER                            | GND_POWER                           
BC8  | GND                                  | GND116                               | GND_POWER                            | GND_POWER                           
BC7  | GND                                  | GND189                               | GND_POWER                            | GND_POWER                           
BC49 | GND                                  | GND168                               | GND_POWER                            | GND_POWER                           
BC48 | GND                                  | GND286                               | GND_POWER                            | GND_POWER                           
BC45 | GND                                  | GND298                               | GND_POWER                            | GND_POWER                           
BC44 | GND                                  | GND305                               | GND_POWER                            | GND_POWER                           
BC43 | GND                                  | GND224                               | GND_POWER                            | GND_POWER                           
BC4  | GND                                  | GND53                                | GND_POWER                            | GND_POWER                           
BC37 | GND                                  | GND149                               | GND_POWER                            | GND_POWER                           
BC3  | GND                                  | GND234                               | GND_POWER                            | GND_POWER                           
BC22 | GND                                  | GND281                               | GND_POWER                            | GND_POWER                           
BC17 | GND                                  | GND214                               | GND_POWER                            | GND_POWER                           
BC12 | GND                                  | GND1                                 | GND_POWER                            | GND_POWER                           
BB9  | GND                                  | GND272                               | GND_POWER                            | GND_POWER                           
BB6  | GND                                  | GND32                                | GND_POWER                            | GND_POWER                           
BB51 | GND                                  | GND294                               | GND_POWER                            | GND_POWER                           
BB50 | GND                                  | GND153                               | GND_POWER                            | GND_POWER                           
BB5  | GND                                  | GND219                               | GND_POWER                            | GND_POWER                           
BB47 | GND                                  | GND92                                | GND_POWER                            | GND_POWER                           
BB46 | GND                                  | GND318                               | GND_POWER                            | GND_POWER                           
BB43 | GND                                  | GND90                                | GND_POWER                            | GND_POWER                           
BB42 | GND                                  | GND130                               | GND_POWER                            | GND_POWER                           
BB41 | GND                                  | GND2                                 | GND_POWER                            | GND_POWER                           
BB39 | GND                                  | GND181                               | GND_POWER                            | GND_POWER                           
BB38 | GND                                  | GND3                                 | GND_POWER                            | GND_POWER                           
BB34 | GND                                  | GND5                                 | GND_POWER                            | GND_POWER                           
BB24 | GND                                  | GND7                                 | GND_POWER                            | GND_POWER                           
BB2  | GND                                  | GND140                               | GND_POWER                            | GND_POWER                           
BB14 | GND                                  | GND9                                 | GND_POWER                            | GND_POWER                           
BB10 | GND                                  | GND11                                | GND_POWER                            | GND_POWER                           
BB1  | GND                                  | GND13                                | GND_POWER                            | GND_POWER                           
BA8  | GND                                  | GND14                                | GND_POWER                            | GND_POWER                           
BA7  | GND                                  | GND17                                | GND_POWER                            | GND_POWER                           
BA49 | GND                                  | GND18                                | GND_POWER                            | GND_POWER                           
BA48 | GND                                  | GND19                                | GND_POWER                            | GND_POWER                           
BA45 | GND                                  | GND22                                | GND_POWER                            | GND_POWER                           
BA44 | GND                                  | GND108                               | GND_POWER                            | GND_POWER                           
BA41 | GND                                  | GND24                                | GND_POWER                            | GND_POWER                           
BA40 | GND                                  | GND25                                | GND_POWER                            | GND_POWER                           
BA4  | GND                                  | GND26                                | GND_POWER                            | GND_POWER                           
BA31 | GND                                  | GND27                                | GND_POWER                            | GND_POWER                           
BA3  | GND                                  | GND29                                | GND_POWER                            | GND_POWER                           
BA21 | GND                                  | GND30                                | GND_POWER                            | GND_POWER                           
BA11 | GND                                  | GND33                                | GND_POWER                            | GND_POWER                           
B9   | GND                                  | GND34                                | GND_POWER                            | GND_POWER                           
B7   | GND                                  | GND35                                | GND_POWER                            | GND_POWER                           
B6   | GND                                  | GND36                                | GND_POWER                            | GND_POWER                           
B51  | GND                                  | GND37                                | GND_POWER                            | GND_POWER                           
B5   | GND                                  | GND38                                | GND_POWER                            | GND_POWER                           
B49  | GND                                  | GND39                                | GND_POWER                            | GND_POWER                           
B47  | GND                                  | GND40                                | GND_POWER                            | GND_POWER                           
B46  | GND                                  | GND43                                | GND_POWER                            | GND_POWER                           
B45  | GND                                  | GND44                                | GND_POWER                            | GND_POWER                           
B43  | GND                                  | GND45                                | GND_POWER                            | GND_POWER                           
B4   | GND                                  | GND47                                | GND_POWER                            | GND_POWER                           
B39  | GND                                  | GND315                               | GND_POWER                            | GND_POWER                           
B34  | GND                                  | GND48                                | GND_POWER                            | GND_POWER                           
B29  | GND                                  | GND175                               | GND_POWER                            | GND_POWER                           
B24  | GND                                  | GND49                                | GND_POWER                            | GND_POWER                           
B19  | GND                                  | GND50                                | GND_POWER                            | GND_POWER                           
B14  | GND                                  | GND51                                | GND_POWER                            | GND_POWER                           
B1   | GND                                  | GND52                                | GND_POWER                            | GND_POWER                           
AY6  | GND                                  | GND54                                | GND_POWER                            | GND_POWER                           
AY51 | GND                                  | GND55                                | GND_POWER                            | GND_POWER                           
AY50 | GND                                  | GND56                                | GND_POWER                            | GND_POWER                           
AY5  | GND                                  | GND57                                | GND_POWER                            | GND_POWER                           
AY47 | GND                                  | GND58                                | GND_POWER                            | GND_POWER                           
AY46 | GND                                  | GND59                                | GND_POWER                            | GND_POWER                           
AY40 | GND                                  | GND61                                | GND_POWER                            | GND_POWER                           
AY23 | GND                                  | GND63                                | GND_POWER                            | GND_POWER                           
AY2  | GND                                  | GND64                                | GND_POWER                            | GND_POWER                           
AY18 | GND                                  | GND65                                | GND_POWER                            | GND_POWER                           
AY13 | GND                                  | GND166                               | GND_POWER                            | GND_POWER                           
AY12 | GND                                  | GND66                                | GND_POWER                            | GND_POWER                           
AY1  | GND                                  | GND70                                | GND_POWER                            | GND_POWER                           
AW8  | GND                                  | GND71                                | GND_POWER                            | GND_POWER                           
AW7  | GND                                  | GND73                                | GND_POWER                            | GND_POWER                           
AW49 | GND                                  | GND74                                | GND_POWER                            | GND_POWER                           
AW48 | GND                                  | GND75                                | GND_POWER                            | GND_POWER                           
AW45 | GND                                  | GND266                               | GND_POWER                            | GND_POWER                           
AW44 | GND                                  | GND77                                | GND_POWER                            | GND_POWER                           
AW41 | GND                                  | GND80                                | GND_POWER                            | GND_POWER                           
AW40 | GND                                  | GND82                                | GND_POWER                            | GND_POWER                           
AW4  | GND                                  | GND84                                | GND_POWER                            | GND_POWER                           
AW35 | GND                                  | GND85                                | GND_POWER                            | GND_POWER                           
AW30 | GND                                  | GND86                                | GND_POWER                            | GND_POWER                           
AW3  | GND                                  | GND87                                | GND_POWER                            | GND_POWER                           
AW25 | GND                                  | GND91                                | GND_POWER                            | GND_POWER                           
AW12 | GND                                  | GND93                                | GND_POWER                            | GND_POWER                           
AW11 | GND                                  | GND252                               | GND_POWER                            | GND_POWER                           
AV6  | GND                                  | GND115                               | GND_POWER                            | GND_POWER                           
AV51 | GND                                  | GND94                                | GND_POWER                            | GND_POWER                           
AV50 | GND                                  | GND95                                | GND_POWER                            | GND_POWER                           
AV5  | GND                                  | GND97                                | GND_POWER                            | GND_POWER                           
AV47 | GND                                  | GND98                                | GND_POWER                            | GND_POWER                           
AV46 | GND                                  | GND100                               | GND_POWER                            | GND_POWER                           
AV40 | GND                                  | GND102                               | GND_POWER                            | GND_POWER                           
AV22 | GND                                  | GND107                               | GND_POWER                            | GND_POWER                           
AV2  | GND                                  | GND110                               | GND_POWER                            | GND_POWER                           
AV17 | GND                                  | GND111                               | GND_POWER                            | GND_POWER                           
AV12 | GND                                  | GND112                               | GND_POWER                            | GND_POWER                           
AV1  | GND                                  | GND176                               | GND_POWER                            | GND_POWER                           
AU8  | GND                                  | GND113                               | GND_POWER                            | GND_POWER                           
AU7  | GND                                  | GND150                               | GND_POWER                            | GND_POWER                           
AU49 | GND                                  | GND117                               | GND_POWER                            | GND_POWER                           
AU48 | GND                                  | GND118                               | GND_POWER                            | GND_POWER                           
AU45 | GND                                  | GND257                               | GND_POWER                            | GND_POWER                           
AU44 | GND                                  | GND121                               | GND_POWER                            | GND_POWER                           
AU41 | GND                                  | GND122                               | GND_POWER                            | GND_POWER                           
AU40 | GND                                  | GND124                               | GND_POWER                            | GND_POWER                           
AU4  | GND                                  | GND125                               | GND_POWER                            | GND_POWER                           
AU39 | GND                                  | GND127                               | GND_POWER                            | GND_POWER                           
AU34 | GND                                  | GND128                               | GND_POWER                            | GND_POWER                           
AU3  | GND                                  | GND129                               | GND_POWER                            | GND_POWER                           
AU29 | GND                                  | GND132                               | GND_POWER                            | GND_POWER                           
AU24 | GND                                  | GND135                               | GND_POWER                            | GND_POWER                           
AU12 | GND                                  | GND136                               | GND_POWER                            | GND_POWER                           
AU11 | GND                                  | GND137                               | GND_POWER                            | GND_POWER                           
AT6  | GND                                  | GND138                               | GND_POWER                            | GND_POWER                           
AT51 | GND                                  | GND139                               | GND_POWER                            | GND_POWER                           
AT50 | GND                                  | GND141                               | GND_POWER                            | GND_POWER                           
AT5  | GND                                  | GND144                               | GND_POWER                            | GND_POWER                           
AT47 | GND                                  | GND146                               | GND_POWER                            | GND_POWER                           
AT46 | GND                                  | GND147                               | GND_POWER                            | GND_POWER                           
AT40 | GND                                  | GND148                               | GND_POWER                            | GND_POWER                           
AT36 | GND                                  | GND151                               | GND_POWER                            | GND_POWER                           
AT31 | GND                                  | GND152                               | GND_POWER                            | GND_POWER                           
AT26 | GND                                  | GND154                               | GND_POWER                            | GND_POWER                           
AT21 | GND                                  | GND155                               | GND_POWER                            | GND_POWER                           
AT2  | GND                                  | GND156                               | GND_POWER                            | GND_POWER                           
AT12 | GND                                  | GND157                               | GND_POWER                            | GND_POWER                           
AT1  | GND                                  | GND159                               | GND_POWER                            | GND_POWER                           
AR8  | GND                                  | GND160                               | GND_POWER                            | GND_POWER                           
AR7  | GND                                  | GND161                               | GND_POWER                            | GND_POWER                           
AR49 | GND                                  | GND162                               | GND_POWER                            | GND_POWER                           
AR48 | GND                                  | GND163                               | GND_POWER                            | GND_POWER                           
AR45 | GND                                  | GND165                               | GND_POWER                            | GND_POWER                           
AR44 | GND                                  | GND169                               | GND_POWER                            | GND_POWER                           
AR41 | GND                                  | GND170                               | GND_POWER                            | GND_POWER                           
AR40 | GND                                  | GND171                               | GND_POWER                            | GND_POWER                           
AR4  | GND                                  | GND173                               | GND_POWER                            | GND_POWER                           
AR38 | GND                                  | GND177                               | GND_POWER                            | GND_POWER                           
AR33 | GND                                  | GND235                               | GND_POWER                            | GND_POWER                           
AR3  | GND                                  | GND178                               | GND_POWER                            | GND_POWER                           
AR28 | GND                                  | GND179                               | GND_POWER                            | GND_POWER                           
AR23 | GND                                  | GND277                               | GND_POWER                            | GND_POWER                           
AR18 | GND                                  | GND185                               | GND_POWER                            | GND_POWER                           
AR12 | GND                                  | GND186                               | GND_POWER                            | GND_POWER                           
