Pin  | Pinout file pin name                 | Schematics pin name                  | Schematics net name                  | Schematics net name with index      
AA43 | GXBL1K_RX_CH2p/GXBL1K_REFCLK2p       | GXBL1K_RX_CH2P/GXBL1K_REFCLK2P       | FEB_SX_R_P                           | FEB_SX_R_P<22>                      
AC46 | GXBL1K_TX_CH1n                       | GXBL1K_TX_CH1N                       | FEX_11_SX_N                          | FEX_11_SX_N<17>                     
AC47 | GXBL1K_TX_CH1p                       | GXBL1K_TX_CH1P                       | FEX_11_SX_P                          | FEX_11_SX_P<17>                     
AD44 | GXBL1K_RX_CH1n/GXBL1K_REFCLK1n       | GXBL1K_RX_CH1N/GXBL1K_REFCLK1N       | FEB_SX_R_N                           | FEB_SX_R_N<21>                      
AD45 | GXBL1K_RX_CH1p/GXBL1K_REFCLK1p       | GXBL1K_RX_CH1P/GXBL1K_REFCLK1P       | FEB_SX_R_P                           | FEB_SX_R_P<21>                      
AE46 | GXBL1K_TX_CH0n                       | GXBL1K_TX_CH0N                       | FEX_11_SX_N                          | FEX_11_SX_N<16>                     
AE47 | GXBL1K_TX_CH0p                       | GXBL1K_TX_CH0P                       | FEX_11_SX_P                          | FEX_11_SX_P<16>                     
AC42 | GXBL1K_RX_CH0n/GXBL1K_REFCLK0n       | GXBL1K_RX_CH0N/GXBL1K_REFCLK0N       | FEB_SX_R_N                           | FEB_SX_R_N<20>                      
AC43 | GXBL1K_RX_CH0p/GXBL1K_REFCLK0p       | GXBL1K_RX_CH0P/GXBL1K_REFCLK0P       | FEB_SX_R_P                           | FEB_SX_R_P<20>                      
Y38  | REFCLK_GXBL1K_CHBp                   | REFCLK_GXBL1K_CHBP                   | GND_POWER                            | GND_POWER                           
Y37  | REFCLK_GXBL1K_CHBn                   | REFCLK_GXBL1K_CHBN                   | GND_POWER                            | GND_POWER                           
AK38 | REFCLK_GXBL1F_CHTp                   | REFCLK_GXBL1F_CHTP                   | GND_POWER                            | GND_POWER                           
AK37 | REFCLK_GXBL1F_CHTn                   | REFCLK_GXBL1F_CHTN                   | GND_POWER                            | GND_POWER                           
AG46 | GXBL1F_TX_CH5n                       | GXBL1F_TX_CH5N                       | FEX_11_SX_N                          | FEX_11_SX_N<15>                     
AG47 | GXBL1F_TX_CH5p                       | GXBL1F_TX_CH5P                       | FEX_11_SX_P                          | FEX_11_SX_P<15>                     
AE42 | GXBL1F_RX_CH5n/GXBL1F_REFCLK5n       | GXBL1F_RX_CH5N/GXBL1F_REFCLK5N       | FEB_SX_R_N                           | FEB_SX_R_N<19>                      
AE43 | GXBL1F_RX_CH5p/GXBL1F_REFCLK5p       | GXBL1F_RX_CH5P/GXBL1F_REFCLK5P       | FEB_SX_R_P                           | FEB_SX_R_P<19>                      
AF48 | GXBL1F_TX_CH4n                       | GXBL1F_TX_CH4N                       | FEX_11_SX_N                          | FEX_11_SX_N<14>                     
AF49 | GXBL1F_TX_CH4p                       | GXBL1F_TX_CH4P                       | FEX_11_SX_P                          | FEX_11_SX_P<14>                     
AG42 | GXBL1F_RX_CH4n/GXBL1F_REFCLK4n       | GXBL1F_RX_CH4N/GXBL1F_REFCLK4N       | FEB_SX_R_N                           | FEB_SX_R_N<18>                      
AG43 | GXBL1F_RX_CH4p/GXBL1F_REFCLK4p       | GXBL1F_RX_CH4P/GXBL1F_REFCLK4P       | FEB_SX_R_P                           | FEB_SX_R_P<18>                      
AJ46 | GXBL1F_TX_CH3n                       | GXBL1F_TX_CH3N                       | FEX_11_SX_N                          | FEX_11_SX_N<13>                     
AJ47 | GXBL1F_TX_CH3p                       | GXBL1F_TX_CH3P                       | FEX_11_SX_P                          | FEX_11_SX_P<13>                     
AF44 | GXBL1F_RX_CH3n/GXBL1F_REFCLK3n       | GXBL1F_RX_CH3N/GXBL1F_REFCLK3N       | FEB_SX_R_N                           | FEB_SX_R_N<17>                      
AF45 | GXBL1F_RX_CH3p/GXBL1F_REFCLK3p       | GXBL1F_RX_CH3P/GXBL1F_REFCLK3P       | FEB_SX_R_P                           | FEB_SX_R_P<17>                      
AH48 | GXBL1F_TX_CH2n                       | GXBL1F_TX_CH2N                       | FEX_11_SX_N                          | FEX_11_SX_N<12>                     
AH49 | GXBL1F_TX_CH2p                       | GXBL1F_TX_CH2P                       | FEX_11_SX_P                          | FEX_11_SX_P<12>                     
AJ42 | GXBL1F_RX_CH2n/GXBL1F_REFCLK2n       | GXBL1F_RX_CH2N/GXBL1F_REFCLK2N       | FEB_SX_R_N                           | FEB_SX_R_N<16>                      
AJ43 | GXBL1F_RX_CH2p/GXBL1F_REFCLK2p       | GXBL1F_RX_CH2P/GXBL1F_REFCLK2P       | FEB_SX_R_P                           | FEB_SX_R_P<16>                      
AL46 | GXBL1F_TX_CH1n                       | GXBL1F_TX_CH1N                       | FEX_11_SX_N                          | FEX_11_SX_N<11>                     
AL47 | GXBL1F_TX_CH1p                       | GXBL1F_TX_CH1P                       | FEX_11_SX_P                          | FEX_11_SX_P<11>                     
AH44 | GXBL1F_RX_CH1n/GXBL1F_REFCLK1n       | GXBL1F_RX_CH1N/GXBL1F_REFCLK1N       | FEB_SX_R_N                           | FEB_SX_R_N<15>                      
AH45 | GXBL1F_RX_CH1p/GXBL1F_REFCLK1p       | GXBL1F_RX_CH1P/GXBL1F_REFCLK1P       | FEB_SX_R_P                           | FEB_SX_R_P<15>                      
AK48 | GXBL1F_TX_CH0n                       | GXBL1F_TX_CH0N                       | FEX_11_SX_N                          | FEX_11_SX_N<10>                     
AK49 | GXBL1F_TX_CH0p                       | GXBL1F_TX_CH0P                       | FEX_11_SX_P                          | FEX_11_SX_P<10>                     
AL42 | GXBL1F_RX_CH0n/GXBL1F_REFCLK0n       | GXBL1F_RX_CH0N/GXBL1F_REFCLK0N       | FEB_SX_R_N                           | FEB_SX_R_N<14>                      
AL43 | GXBL1F_RX_CH0p/GXBL1F_REFCLK0p       | GXBL1F_RX_CH0P/GXBL1F_REFCLK0P       | FEB_SX_R_P                           | FEB_SX_R_P<14>                      
AM38 | REFCLK_GXBL1F_CHBp                   | REFCLK_GXBL1F_CHBP                   | GND_POWER                            | GND_POWER                           
AM37 | REFCLK_GXBL1F_CHBn                   | REFCLK_GXBL1F_CHBN                   | GND_POWER                            | GND_POWER                           
AF41 | REFCLK_GXBL1E_CHTp                   | REFCLK_GXBL1E_CHTP                   | SX_REFCLK_641_OUT7_P                 | SX_REFCLK_641_OUT7_P                
AF40 | REFCLK_GXBL1E_CHTn                   | REFCLK_GXBL1E_CHTN                   | SX_REFCLK_641_OUT7_N                 | SX_REFCLK_641_OUT7_N                
AM48 | GXBL1E_TX_CH5n                       | GXBL1E_TX_CH5N                       | FEX_11_SX_N                          | FEX_11_SX_N<9>                      
AM49 | GXBL1E_TX_CH5p                       | GXBL1E_TX_CH5P                       | FEX_11_SX_P                          | FEX_11_SX_P<9>                      
AK44 | GXBL1E_RX_CH5n/GXBL1E_REFCLK5n       | GXBL1E_RX_CH5N/GXBL1E_REFCLK5N       | FEB_SX_R_N                           | FEB_SX_R_N<13>                      
AK45 | GXBL1E_RX_CH5p/GXBL1E_REFCLK5p       | GXBL1E_RX_CH5P/GXBL1E_REFCLK5P       | FEB_SX_R_P                           | FEB_SX_R_P<13>                      
AN46 | GXBL1E_TX_CH4n                       | GXBL1E_TX_CH4N                       | FEX_11_SX_N                          | FEX_11_SX_N<8>                      
AN47 | GXBL1E_TX_CH4p                       | GXBL1E_TX_CH4P                       | FEX_11_SX_P                          | FEX_11_SX_P<8>                      
AM44 | GXBL1E_RX_CH4n/GXBL1E_REFCLK4n       | GXBL1E_RX_CH4N/GXBL1E_REFCLK4N       | FEB_SX_R_N                           | FEB_SX_R_N<12>                      
AM45 | GXBL1E_RX_CH4p/GXBL1E_REFCLK4p       | GXBL1E_RX_CH4P/GXBL1E_REFCLK4P       | FEB_SX_R_P                           | FEB_SX_R_P<12>                      
AP48 | GXBL1E_TX_CH3n                       | GXBL1E_TX_CH3N                       | FEX_11_SX_N                          | FEX_11_SX_N<7>                      
AP49 | GXBL1E_TX_CH3p                       | GXBL1E_TX_CH3P                       | FEX_11_SX_P                          | FEX_11_SX_P<7>                      
AN42 | GXBL1E_RX_CH3n/GXBL1E_REFCLK3n       | GXBL1E_RX_CH3N/GXBL1E_REFCLK3N       | FEB_SX_R_N                           | FEB_SX_R_N<11>                      
AN43 | GXBL1E_RX_CH3p/GXBL1E_REFCLK3p       | GXBL1E_RX_CH3P/GXBL1E_REFCLK3P       | FEB_SX_R_P                           | FEB_SX_R_P<11>                      
AT48 | GXBL1E_TX_CH2n                       | GXBL1E_TX_CH2N                       | FEX_11_SX_N                          | FEX_11_SX_N<6>                      
AT49 | GXBL1E_TX_CH2p                       | GXBL1E_TX_CH2P                       | FEX_11_SX_P                          | FEX_11_SX_P<6>                      
AP44 | GXBL1E_RX_CH2n/GXBL1E_REFCLK2n       | GXBL1E_RX_CH2N/GXBL1E_REFCLK2N       | FEB_SX_R_N                           | FEB_SX_R_N<10>                      
AP45 | GXBL1E_RX_CH2p/GXBL1E_REFCLK2p       | GXBL1E_RX_CH2P/GXBL1E_REFCLK2P       | FEB_SX_R_P                           | FEB_SX_R_P<10>                      
AR46 | GXBL1E_TX_CH1n                       | GXBL1E_TX_CH1N                       | FEX_11_SX_N                          | FEX_11_SX_N<5>                      
AR47 | GXBL1E_TX_CH1p                       | GXBL1E_TX_CH1P                       | FEX_11_SX_P                          | FEX_11_SX_P<5>                      
AT44 | GXBL1E_RX_CH1n/GXBL1E_REFCLK1n       | GXBL1E_RX_CH1N/GXBL1E_REFCLK1N       | FEB_SX_R_N                           | FEB_SX_R_N<9>                       
AT45 | GXBL1E_RX_CH1p/GXBL1E_REFCLK1p       | GXBL1E_RX_CH1P/GXBL1E_REFCLK1P       | FEB_SX_R_P                           | FEB_SX_R_P<9>                       
AV48 | GXBL1E_TX_CH0n                       | GXBL1E_TX_CH0N                       | FEX_11_SX_N                          | FEX_11_SX_N<4>                      
AV49 | GXBL1E_TX_CH0p                       | GXBL1E_TX_CH0P                       | FEX_11_SX_P                          | FEX_11_SX_P<4>                      
AR42 | GXBL1E_RX_CH0n/GXBL1E_REFCLK0n       | GXBL1E_RX_CH0N/GXBL1E_REFCLK0N       | FEB_SX_R_N                           | FEB_SX_R_N<8>                       
AR43 | GXBL1E_RX_CH0p/GXBL1E_REFCLK0p       | GXBL1E_RX_CH0P/GXBL1E_REFCLK0P       | FEB_SX_R_P                           | FEB_SX_R_P<8>                       
AH41 | REFCLK_GXBL1E_CHBp                   | REFCLK_GXBL1E_CHBP                   | GND_POWER                            | GND_POWER                           
AH40 | REFCLK_GXBL1E_CHBn                   | REFCLK_GXBL1E_CHBN                   | GND_POWER                            | GND_POWER                           
AK41 | REFCLK_GXBL1D_CHTp                   | REFCLK_GXBL1D_CHTP                   | GND_POWER                            | GND_POWER                           
AK40 | REFCLK_GXBL1D_CHTn                   | REFCLK_GXBL1D_CHTN                   | GND_POWER                            | GND_POWER                           
AU46 | GXBL1D_TX_CH5n                       | GXBL1D_TX_CH5N                       | FEX_11_SX_N                          | FEX_11_SX_N<3>                      
AU47 | GXBL1D_TX_CH5p                       | GXBL1D_TX_CH5P                       | FEX_11_SX_P                          | FEX_11_SX_P<3>                      
AV44 | GXBL1D_RX_CH5n/GXBL1D_REFCLK5n       | GXBL1D_RX_CH5N/GXBL1D_REFCLK5N       | FEB_SX_R_N                           | FEB_SX_R_N<7>                       
AV45 | GXBL1D_RX_CH5p/GXBL1D_REFCLK5p       | GXBL1D_RX_CH5P/GXBL1D_REFCLK5P       | FEB_SX_R_P                           | FEB_SX_R_P<7>                       
AY48 | GXBL1D_TX_CH4n                       | GXBL1D_TX_CH4N                       | FEX_11_SX_N                          | FEX_11_SX_N<2>                      
AY49 | GXBL1D_TX_CH4p                       | GXBL1D_TX_CH4P                       | FEX_11_SX_P                          | FEX_11_SX_P<2>                      
AU42 | GXBL1D_RX_CH4n/GXBL1D_REFCLK4n       | GXBL1D_RX_CH4N/GXBL1D_REFCLK4N       | FEB_SX_R_N                           | FEB_SX_R_N<6>                       
AU43 | GXBL1D_RX_CH4p/GXBL1D_REFCLK4p       | GXBL1D_RX_CH4P/GXBL1D_REFCLK4P       | FEB_SX_R_P                           | FEB_SX_R_P<6>                       
AW46 | GXBL1D_TX_CH3n                       | GXBL1D_TX_CH3N                       | FEX_11_SX_N                          | FEX_11_SX_N<1>                      
AW47 | GXBL1D_TX_CH3p                       | GXBL1D_TX_CH3P                       | FEX_11_SX_P                          | FEX_11_SX_P<1>                      
AY44 | GXBL1D_RX_CH3n/GXBL1D_REFCLK3n       | GXBL1D_RX_CH3N/GXBL1D_REFCLK3N       | FEB_SX_R_N                           | FEB_SX_R_N<5>                       
AY45 | GXBL1D_RX_CH3p/GXBL1D_REFCLK3p       | GXBL1D_RX_CH3P/GXBL1D_REFCLK3P       | FEB_SX_R_P                           | FEB_SX_R_P<5>                       
BB48 | GXBL1D_TX_CH2n                       | GXBL1D_TX_CH2N                       | FEX_11_SX_N                          | FEX_11_SX_N<0>                      
BB49 | GXBL1D_TX_CH2p                       | GXBL1D_TX_CH2P                       | FEX_11_SX_P                          | FEX_11_SX_P<0>                      
AW42 | GXBL1D_RX_CH2n/GXBL1D_REFCLK2n       | GXBL1D_RX_CH2N/GXBL1D_REFCLK2N       | FEB_SX_R_N                           | FEB_SX_R_N<4>                       
AW43 | GXBL1D_RX_CH2p/GXBL1D_REFCLK2p       | GXBL1D_RX_CH2P/GXBL1D_REFCLK2P       | FEB_SX_R_P                           | FEB_SX_R_P<4>                       
BA46 | GXBL1D_TX_CH1n                       | GXBL1D_TX_CH1N                       | NC                                   | NC                                  
BA47 | GXBL1D_TX_CH1p                       | GXBL1D_TX_CH1P                       | NC                                   | NC                                  
BB44 | GXBL1D_RX_CH1n/GXBL1D_REFCLK1n       | GXBL1D_RX_CH1N/GXBL1D_REFCLK1N       | FEB_SX_R_N                           | FEB_SX_R_N<3>                       
BB45 | GXBL1D_RX_CH1p/GXBL1D_REFCLK1p       | GXBL1D_RX_CH1P/GXBL1D_REFCLK1P       | FEB_SX_R_P                           | FEB_SX_R_P<3>                       
BD48 | GXBL1D_TX_CH0n                       | GXBL1D_TX_CH0N                       | NC                                   | NC                                  
BD49 | GXBL1D_TX_CH0p                       | GXBL1D_TX_CH0P                       | NC                                   | NC                                  
BA42 | GXBL1D_RX_CH0n/GXBL1D_REFCLK0n       | GXBL1D_RX_CH0N/GXBL1D_REFCLK0N       | FEB_SX_R_N                           | FEB_SX_R_N<2>                       
BA43 | GXBL1D_RX_CH0p/GXBL1D_REFCLK0p       | GXBL1D_RX_CH0P/GXBL1D_REFCLK0P       | FEB_SX_R_P                           | FEB_SX_R_P<2>                       
AM41 | REFCLK_GXBL1D_CHBp                   | REFCLK_GXBL1D_CHBP                   | GND_POWER                            | GND_POWER                           
AM40 | REFCLK_GXBL1D_CHBn                   | REFCLK_GXBL1D_CHBN                   | GND_POWER                            | GND_POWER                           
AP41 | REFCLK_GXBL1C_CHTp                   | REFCLK_GXBL1C_CHTP                   | GND_POWER                            | GND_POWER                           
AP40 | REFCLK_GXBL1C_CHTn                   | REFCLK_GXBL1C_CHTN                   | GND_POWER                            | GND_POWER                           
BC46 | GXBL1C_TX_CH5n                       | GXBL1C_TX_CH5N                       | NC                                   | NC                                  
BC47 | GXBL1C_TX_CH5p                       | GXBL1C_TX_CH5P                       | NC                                   | NC                                  
BD44 | GXBL1C_RX_CH5n/GXBL1C_REFCLK5n       | GXBL1C_RX_CH5N/GXBL1C_REFCLK5N       | FEB_SX_R_N                           | FEB_SX_R_N<1>                       
BD45 | GXBL1C_RX_CH5p/GXBL1C_REFCLK5p       | GXBL1C_RX_CH5P/GXBL1C_REFCLK5P       | FEB_SX_R_P                           | FEB_SX_R_P<1>                       
BF48 | GXBL1C_TX_CH4n                       | GXBL1C_TX_CH4N                       | NC                                   | NC                                  
BF49 | GXBL1C_TX_CH4p                       | GXBL1C_TX_CH4P                       | NC                                   | NC                                  
